Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature_diff,Power,Tool_wear_rate,Target,Failure Type
H,301.36772222786396,309.6276597146997,1603.1084971939686,45.3770474133541,171.60630136269393,8.259937486835724,7617.768453885354,0.6864252054507757,0,No Failure
H,297.4270610128612,309.944086503686,1633.4198023013473,39.082504189851605,207.1468885036483,12.517025490824778,6685.11399719969,0.8285875540145933,1,TWF
M,302.94596715525967,310.2847355570693,1501.090168208326,35.13404246517544,161.61408741647153,7.338768401809659,5522.853462724602,0.6464563496658862,0,No Failure
L,297.1593964398586,309.74394620960476,1305.0625287721546,39.59225443889201,209.2302198696406,12.584549769746161,5410.908252257544,0.8369208794785624,0,No Failure
M,301.8347332989557,309.8999589622694,1506.5432060410278,53.42213391247868,151.41436679354942,8.065225663313697,8428.134174840798,0.6056574671741977,0,No Failure
L,296.96585392618874,311.07035183536374,1292.7896385603367,43.90812863589937,202.55205223384567,14.104497909174995,5944.309430620893,0.8102082089353827,1,TWF
H,301.20247357630336,307.67973349657075,1660.7460323934004,44.31026317449673,245.72170023423655,6.477259920267386,7706.127158411433,0.9828868009369462,0,No Failure
L,303.72382975630035,309.4020506549822,1437.092515219364,37.377239918574254,20.706183534485305,5.678220898681843,5624.9747031657225,0.08282473413794122,0,No Failure
L,299.5740426868996,308.25763077374876,1287.166718069132,38.077085247798685,119.91240753242747,8.68358808684917,5132.4782315797065,0.47964963012970985,0,No Failure
M,299.4872887142937,308.80418356309593,1499.3231965117222,32.58261386745296,47.473166588180625,9.316894848802235,5115.7557351988635,0.1898926663527225,0,No Failure
M,301.2208799986337,312.40462449207246,1451.4611682586456,48.97517991893314,116.30713690365505,11.18374449343878,7444.063677805215,0.4652285476146202,0,No Failure
M,299.3412070880749,310.59816813395275,1475.0113794572874,41.34455435600285,124.89668620796374,11.256961045877858,6386.196889748591,0.49958674483185495,0,No Failure
M,303.63655740748567,310.9515649250581,1521.0584751521833,40.909745948415676,155.48031905143776,7.31500751757244,6516.303607697906,0.621921276205751,0,No Failure
L,300.38438449891737,309.91947035021354,1328.4685699104932,41.01923766561896,109.82449674579789,9.535085851296174,5706.469320800966,0.43929798698319156,0,No Failure
L,299.35966098355857,310.7587138248319,1387.1205069384232,50.450747325815115,81.17810694055034,11.399052841273317,7328.42106005677,0.3247124277622013,0,No Failure
M,298.9194289442086,308.23343549247977,1510.6765007603028,41.49750254718055,10.792073848113981,9.314006548271152,6564.808347597677,0.043168295392455924,0,No Failure
L,298.13410305965397,311.0382984117696,1346.7740864330003,39.03733578977352,8.698383425744833,12.904195352115607,5505.585859047037,0.03479353370297933,0,No Failure
M,298.74449002648504,309.1801558814401,1469.117622158296,48.995557697460065,43.752087948995324,10.435665854955062,7537.752815218465,0.1750083517959813,0,No Failure
M,299.2986532126828,309.4686841806741,1520.5646465549262,39.351724448249946,112.24660243042325,10.170030967991295,6266.099334243371,0.448986409721693,0,No Failure
M,299.02472185300286,310.50515107045464,1509.1240118535447,31.542079481312562,104.37900906449107,11.480429217451785,4984.755589354335,0.4175160362579643,0,No Failure
H,298.6836494517258,310.81644675858223,1588.8783836796258,34.364967730462936,47.67387349307542,12.132797306856446,5717.882348068578,0.19069549397230168,0,No Failure
H,304.19768246070487,310.58462004839356,1611.4189762686672,41.041450956858284,205.58489294492307,6.386937587688692,6925.638165412939,0.8223395717796923,0,No Failure
H,297.939809847021,309.13690384641967,1539.2388447379453,43.458193540248836,170.87330291545484,11.197093999398646,7004.970368264258,0.6834932116618194,0,No Failure
L,300.29326517529233,310.09981366882164,1281.718659685812,44.109727719561995,85.79124539602789,9.806548493529306,5920.463416916865,0.3431649815841116,0,No Failure
L,301.18504201952175,310.96056135348323,1334.3311869489812,35.40848884515423,199.24188800274132,9.775519333961483,4947.6577175849325,0.7969675520109653,0,No Failure
M,301.26021599116746,309.46751290390023,1468.3243307895693,38.87370658923202,247.31147638537414,8.207296912732772,5977.320811203343,0.9892459055414965,1,TWF
H,299.88278584843505,311.8149370453403,1616.7333361578526,37.9517497490251,61.26060594457669,11.932151196905238,6425.379967551656,0.24504242377830676,0,No Failure
H,299.51859485630536,309.627308064086,1705.622806303031,47.56857028749314,90.64747645926354,10.108713207780625,8496.336627417912,0.3625899058370542,0,No Failure
H,300.903094982479,310.50654789171836,1691.1525329615226,48.41209801341657,248.2245630280529,9.603452909239365,8573.641152330641,0.9928982521122116,1,TWF
L,300.5330432999564,311.5353277333766,1315.2665906119698,49.79131059474265,34.47064282635684,11.002284433420243,6857.976055262056,0.13788257130542736,0,No Failure
H,299.48208233046495,309.8186000873004,1681.7415053761006,43.75767507136216,19.29694083154293,10.336517756835462,7706.232358298044,0.07718776332617172,0,No Failure
M,296.87624285655113,311.05398548337706,1536.4461855871252,49.32647996315201,130.2477900769793,14.177742626825932,7936.4465549006245,0.5209911603079171,0,No Failure
L,299.0641525553335,311.97465236222183,1380.9274245792878,36.535487409507176,117.10727570440812,12.91049980688831,5283.410781344534,0.4684291028176325,0,No Failure
M,297.7068996725851,310.1710440689242,1508.9678244912568,41.079709123668685,19.572186744783753,12.464144396339066,6491.3639190044305,0.07828874697913502,0,No Failure
L,298.66568089986737,309.4729830126167,1404.9161538859203,34.69590427732057,72.5090057553204,10.807302112749312,5104.547330411035,0.2900360230212816,0,No Failure
M,300.06644647703394,309.22726119705,1523.0855393987224,42.86667037373138,104.73416581361839,9.160814720016049,6837.111527926172,0.41893666325447354,0,No Failure
M,300.71747228799325,311.3046027033473,1463.6071720932778,41.4237180262275,205.55240539090912,10.587130415354068,6348.954632944262,0.8222096215636364,1,TWF
M,303.56090550258483,311.27669419933966,1494.332032381831,30.0,176.9605885384795,7.715788696754828,4694.582534954665,0.7078423541539179,0,No Failure
M,298.92518724219235,311.44930912286867,1483.4379275682136,45.548035284423904,228.6316596148807,12.524121880676319,7075.6712247926,0.9145266384595229,0,No Failure
H,301.5492512705503,310.46716164934406,1696.098939357083,46.27675012303791,83.12498424201317,8.91791037879375,8219.448008311583,0.3324999369680527,0,No Failure
M,300.6119200488757,311.0378069415271,1482.5873384764373,37.2217916840754,77.3446056251251,10.42588689265142,5778.91330236121,0.3093784225005004,0,No Failure
M,302.5919953412796,309.9511606088739,1477.4344508607046,41.40608928908179,115.79542519444672,7.359165267594335,6406.208273382773,0.46318170077778686,0,No Failure
H,301.15245743919127,309.6169448783916,1691.0672829788655,34.53129129461804,1.8820342267808765,8.464487439200354,6115.082553402549,0.007528136907123506,0,No Failure
H,297.9830371454274,311.62417678511235,1660.3868406372708,38.14889747178418,51.830022020484954,13.64113963968498,6633.1511205820725,0.2073200880819398,0,No Failure
L,296.55390794141755,311.6338702782782,1455.5891175315821,48.3453971511234,52.86777755402677,15.07996233686066,7369.237445475345,0.2114711102161071,0,No Failure
M,300.622523399335,308.9793980272187,1474.1327543158063,34.22826757399175,15.27250827736376,8.356874627883656,5283.845768373152,0.061090033109455044,0,No Failure
L,298.9430980041992,308.96056903709933,1324.0582035267,40.04773158782527,113.78267243092033,10.017471032900119,5552.820259236173,0.4551306897236813,0,No Failure
L,298.0393725080988,310.0399819342301,1406.0983868713913,33.01819499212049,226.38005132668633,12.000609426131348,4861.806343543162,0.9055202053067453,1,TWF
M,297.46484459093386,310.956128605741,1461.6269888621694,41.6897261006077,1.0076041336216923,13.49128401480715,6381.080353013429,0.004030416534486769,0,No Failure
H,300.3219509951743,309.36618080624606,1702.7876943170354,44.813725526531286,157.10366667806426,9.044229811071773,7990.982338828839,0.628414666712257,0,No Failure
L,303.0154153986267,310.22701573695593,1289.6272308907714,43.620651082302395,219.8331794617059,7.2116003383292195,5890.944841975066,0.8793327178468235,1,HDF
H,299.1826553085879,309.90957304594025,1674.4089425284415,44.339920018113496,26.880275654977552,10.726917737352323,7774.725386784188,0.10752110261991021,0,No Failure
H,301.18054062215066,311.200829099825,1576.277958941389,49.13417770115316,229.3145707819713,10.020288477674342,8110.453021066232,0.9172582831278852,0,No Failure
H,299.7954672995648,309.70211317850413,1651.8051935995325,39.22985864772931,204.63041086619089,9.906645878939344,6785.848955282895,0.8185216434647635,0,No Failure
L,297.42123582179323,310.7718030002742,1281.5234755307586,34.7086275112072,53.64283622846752,13.350567178480958,4657.926430575083,0.2145713449138701,0,No Failure
H,301.46962268702083,310.3417851891823,1727.0510094804595,39.06413639421733,226.33589389853975,8.872162502161473,7064.997467610434,0.905343575594159,1,TWF
M,297.81061591194526,309.062859476319,1467.8510846161346,33.26884591818807,201.00394656221044,11.252243564373714,5113.854316664553,0.8040157862488417,1,TWF
M,300.04325326118715,310.06368995542687,1475.1342897305747,40.39389846097159,27.847273233866655,10.02043669423972,6239.875804681453,0.11138909293546662,0,No Failure
L,299.3169591699894,308.0620266855116,1376.7712978151437,39.30189176373751,207.64986183882937,8.745067515522237,5666.3562646316395,0.8305994473553174,0,No Failure
L,301.7861548691314,309.4409054278951,1319.952118555163,42.38768670998273,135.54573467484443,7.654750558763681,5859.040650006612,0.5421829386993777,1,HDF
M,297.8836980150586,310.3374010703247,1520.998600710576,31.918792637174768,203.98997712531164,12.45370305526609,5083.980636978206,0.8159599085012466,1,TWF
M,300.78173981560394,308.2282452209681,1478.6732946400264,39.93493812670547,154.41624921660033,7.446505405364178,6183.777621970722,0.6176649968664013,0,No Failure
L,298.3204051853026,307.42886314689457,1310.6024521698723,46.072404326579,97.96425212036436,9.108457961591967,6323.251722998808,0.39185700848145744,0,No Failure
L,298.97778957534246,307.66063268018684,1348.6220646959725,42.86114722722316,150.28511738312403,8.68284310484438,6053.1671994043645,0.6011404695324961,0,No Failure
M,292.7295995449198,311.3271285555004,1463.4920847911958,30.522320621316048,159.04518516588723,18.597529010580615,4677.745029567754,0.6361807406635489,0,No Failure
L,304.1841971432358,309.92324098723725,1369.8183182333742,39.941455217594275,191.55153689672866,5.739043844001458,5729.483478077067,0.7662061475869146,1,HDF
H,301.10111386565245,309.9675346059928,1685.0919407947902,38.336125197738255,207.67043963443976,8.866420740340345,6764.885249245146,0.830681758537759,1,TWF
L,298.4653050281237,310.94515473566685,1377.649831999622,40.06430942703805,165.8026672195118,12.479849707543167,5779.963859858537,0.6632106688780471,0,No Failure
L,297.750688623334,309.59555031753086,1382.1640435689128,38.0967341388222,247.41205226700427,11.84486169419688,5514.116734416163,0.9896482090680171,1,TWF
M,299.00870249424133,310.26846189986674,1442.25434340104,48.69648204544688,194.63773471180724,11.259759405625402,7354.752479354292,0.7785509388472289,0,No Failure
M,301.4337590696389,310.02575535092325,1486.1505676242282,40.4285659136104,227.69124970968812,8.591996281284366,6291.870363717827,0.9107649988387525,0,No Failure
M,296.21583014883015,309.529000579247,1493.1880450306887,41.583793572468856,79.87358334116243,13.313170430416847,6502.303376316605,0.3194943333646497,0,No Failure
M,299.71683116141133,310.2941458838891,1543.633580153868,39.77968195515353,79.05685802814743,10.577314722477752,6430.3430440067805,0.31622743211258975,0,No Failure
H,303.54128374492535,311.27326122142017,1626.7477044664015,44.37225307975429,90.58376905409202,7.731977476494819,7558.929623046086,0.36233507621636807,0,No Failure
M,297.7321073280644,309.81509338298304,1430.9479652162952,38.915573320775444,109.92907233492977,12.08298605491865,5831.441086777538,0.43971628933971907,0,No Failure
L,300.16077007752733,309.53944442684536,1299.8015246501586,43.86758906334631,240.3500337567636,9.378674349318032,5971.0323830304105,0.9614001350270543,1,TWF
M,304.40661963051554,309.65748759200056,1480.1642034783663,38.040372585915485,18.382804835579442,5.250867961485028,5896.350300195729,0.07353121934231777,0,No Failure
H,301.26430325938156,308.20208746721426,1563.7407146428939,48.88226686663746,124.61089492340297,6.937784207832692,8004.6933550434,0.49844357969361186,0,No Failure
M,300.25184764097094,310.2830595465089,1529.0610756211763,42.482235483236,40.290130406706176,10.031211905537987,6802.378803621002,0.1611605216268247,0,No Failure
L,301.013272909818,308.79088871101146,1271.520998390747,39.23721358511617,202.7233413548012,7.777615801193463,5224.567123352566,0.8108933654192048,1,HDF
M,299.1982693299806,310.6297187241189,1513.3806464469626,44.21045915544294,7.78606700274076,11.431449394138326,7006.5111767373055,0.03114426801096304,0,No Failure
M,302.59926257060687,309.9095758993247,1467.228098229104,42.465150237745206,113.78606429138848,7.310313328717825,6524.675515771325,0.45514425716555396,0,No Failure
M,299.20133995419957,310.10512109653047,1545.2095310191523,44.136575755974135,98.68525573156286,10.9037811423309,7141.914267082232,0.39474102292625146,0,No Failure
L,296.08163678252805,310.7003291706062,1336.1923151110923,40.428719393732884,23.045247500197956,14.61869238807816,5657.018156252242,0.09218099000079183,0,No Failure
L,299.2173937921191,309.07347623365905,1326.0444172707287,38.79406116127336,94.17973756541409,9.856082441539968,5387.061524950876,0.37671895026165636,0,No Failure
M,298.0665309402466,310.36924844335095,1515.8476333996998,40.6763809123661,202.25762450641164,12.302717503104361,6456.935878901473,0.8090304980256465,0,No Failure
L,299.43761197560514,310.2676210525627,1299.6349757739629,37.498116957241095,34.36866334357588,10.830009076957538,5103.398337969994,0.13747465337430353,0,No Failure
M,299.48183188183873,309.8152191673572,1517.266394216826,44.89664322264469,245.87643907550827,10.333387285518484,7133.527309037577,0.9835057563020331,0,No Failure
M,302.39484639960983,309.07181379923645,1485.5499412549052,47.345934072170266,14.613586282553825,6.676967399626619,7365.437752375285,0.0584543451302153,0,No Failure
L,301.39058545332875,310.59523836405515,1320.269907669497,42.89518759126319,72.27569328933441,9.204652910726395,5930.617491396736,0.2891027731573377,0,No Failure
H,300.5265309751508,311.20345454441934,1646.497251588642,49.09078805083232,193.72477854943264,10.676923569268524,8464.272407941731,0.7748991141977306,0,No Failure
H,299.9941091773348,310.6136020259779,1606.4131825605332,47.63432273054632,89.38032071112312,10.61949284864312,8013.1979660966745,0.35752128284449247,0,No Failure
M,297.88228398228404,308.92969758428535,1494.2732494624,38.65874126814078,120.08837235114683,11.047413602001313,6049.317079804914,0.48035348940458733,0,No Failure
L,295.63764952466863,309.47255096707454,1366.9742523561304,44.178962501853796,46.664627857563005,13.834901442405908,6324.183534885176,0.18665851143025203,0,No Failure
L,300.22632002278556,309.93966727757993,1234.562930064112,33.58517052773429,178.87397053906923,9.713347254794371,4341.995890704857,0.7154958821562769,0,No Failure
M,301.5892824071473,310.68849454998207,1532.739225886128,40.930343898340766,44.88540322762044,9.099212142834745,6569.650765394136,0.17954161291048176,0,No Failure
L,299.7833322335108,308.4165105988869,1390.798906506395,34.08822821510554,212.18277427113426,8.633178365376068,4964.750031769878,0.8487310970845371,1,TWF
H,298.9302913544266,309.9361965356956,1575.816913017345,41.45172047879515,134.87488632401073,11.005905181269043,6840.32814555616,0.5394995452960429,0,No Failure
L,300.9290043304284,309.5973274400578,1249.4783852155676,32.80152601923916,137.03920724390298,8.668323109629398,4291.917985383268,0.5481568289756119,0,No Failure
M,299.8333355987513,309.916778420597,1525.2571987680358,45.47152026353025,233.37789806051495,10.083442821845665,7262.918582515155,0.9335115922420598,1,TWF
M,303.3714883839479,308.69867471597513,1522.9355672554816,38.02557933668104,193.24989531364153,5.327186332027225,6064.3741367481325,0.7729995812545661,0,No Failure
M,302.46545668413654,309.7824672216267,1518.691042619742,44.53161276682993,185.78487161698104,7.317010537490148,7082.172054954276,0.7431394864679242,0,No Failure
L,301.91901611404666,309.68951643568744,1278.653809824884,39.622396853174514,214.51004155273233,7.770500321640782,5305.4513740374705,0.8580401662109294,1,HDF
M,301.5154682284198,308.96240812851033,1554.8592667123046,30.778976262882434,22.954320951276753,7.446939900090513,5011.570855895274,0.09181728380510701,0,No Failure
L,297.4196651710971,309.8820324158313,1312.2499566592237,37.579189412250365,181.51109073678546,12.462367244734196,5164.075619174143,0.7260443629471418,0,No Failure
H,301.3259874041052,309.9588309032145,1659.57906164073,39.34644171195649,58.30197827561923,8.632843499109299,6838.046156644487,0.2332079131024769,0,No Failure
L,300.75265191529314,310.4955861425097,1362.588951091942,39.92611251146313,70.23658518219308,9.742934227216551,5697.056247127412,0.28094634072877234,0,No Failure
H,301.21284945678235,309.6146724389957,1713.7172461118942,49.54017614658639,3.786534307860606,8.401822982213332,8890.482505969727,0.015146137231442423,0,No Failure
H,300.9852189736261,310.5898341221285,1655.0066919977498,50.36808378000728,223.43026581139486,9.604615148502376,8729.388072988719,0.8937210632455794,1,TWF
L,300.90552517569614,309.19161116277076,1370.7920677837265,38.84383921069457,184.7782330270043,8.286085987074614,5575.994650020821,0.7391129321080172,1,HDF
M,305.4017329390992,309.4002457618412,1497.6862236763775,33.69860637374442,34.82178278387832,3.9985128227419864,5285.199603038077,0.13928713113551328,0,No Failure
L,299.8476286600962,310.2972916277054,1290.1700305644151,36.27945617156974,81.98080082894471,10.449662967609243,4901.582714347796,0.32792320331577884,0,No Failure
H,301.8726747616587,310.73471773284217,1557.2535761425208,44.39804584439027,119.98321676591686,8.862042971183484,7240.220789644358,0.47993286706366745,0,No Failure
M,299.058020379472,309.58297781742164,1500.9773962438196,39.45878768381134,123.47769556067253,10.524957437949638,6202.210588624066,0.49391078224269014,0,No Failure
M,301.5812831677753,309.73058938166736,1457.6291072845565,32.12338776679253,148.9134851859091,8.149306213892032,4903.396246431114,0.5956539407436364,0,No Failure
M,301.87863978046494,308.54639355489047,1510.5053164594162,37.4820370498782,118.04592743213452,6.667753774425535,5928.89913184365,0.47218370972853807,0,No Failure
L,300.72885215427067,311.4027643105807,1357.4375043592079,46.557869611248904,162.1613289171865,10.673912156310053,6618.225517180876,0.648645315668746,0,No Failure
H,303.338493884753,311.187456397878,1654.9773478418945,43.46127978717429,220.9676989948586,7.848962513125002,7532.223228369106,0.8838707959794344,1,TWF
L,298.2314479272792,310.6514480508711,1297.3537690268768,40.23645709280294,99.51813880516252,12.420000123591933,5466.467482099662,0.3980725552206501,1,RNF
M,299.02555811666355,308.4049677830438,1531.096322290841,38.05603032431974,219.1777298477146,9.37940966638024,6101.752893395978,0.8767109193908584,0,No Failure
M,300.424760172047,309.40451000751074,1514.2431329168885,37.700211795333864,54.90255400049457,8.979749835463736,5978.166696298655,0.21961021600197828,0,No Failure
H,301.76161370696843,310.1654539710764,1602.7320086774166,44.71980284439215,30.345331265567655,8.403840264107941,7505.669009084909,0.12138132506227062,0,No Failure
L,300.35885904258987,308.068938507966,1453.4273791961132,40.710303529891426,59.85032415289002,7.710079465376111,6196.212384427187,0.23940129661156007,0,No Failure
M,302.57151807302114,310.88995009607606,1493.6762604724559,43.85508095453649,51.64816375707923,8.318432023054925,6859.698275814409,0.20659265502831692,0,No Failure
M,298.6766202580674,311.4538844885481,1459.9714049802358,42.73323639420031,246.26977086239344,12.77726423048074,6533.392550864713,0.9850790834495737,1,TWF
M,297.7188430210229,312.0619349560036,1477.2494404721451,40.09860060795622,95.26343161122585,14.343091934980691,6203.141224211193,0.38105372644490343,0,No Failure
L,300.616256673073,308.95411617248226,1274.5554569216697,41.92104900439498,162.86831723367106,8.337859499409262,5595.250005061808,0.6514732689346843,0,No Failure
L,299.8456394477726,310.1173234968343,1417.9713458843453,37.03733759965518,174.0131632471007,10.271684049061662,5499.659893674842,0.6960526529884028,0,No Failure
L,301.0857274407164,311.32281826915045,1404.0224163414593,39.759156844806526,111.30215568281943,10.23709082843402,5845.7444446355785,0.4452086227312777,0,No Failure
M,299.945195418267,309.746381521053,1522.1843872420911,46.70475211205145,55.8929336970618,9.801186102786005,7444.867152081675,0.2235717347882472,0,No Failure
L,299.3199604187531,309.4330120861573,1377.5570950926426,40.05355013839515,109.52450337217873,10.113051667404193,5778.022672423557,0.4380980134887149,0,No Failure
M,299.85012485655255,308.1339823264555,1537.4502648244911,38.9140472490052,118.44022157660972,8.283857469902955,6265.2166798479675,0.47376088630643887,1,RNF
L,300.05769778958637,311.13262245777173,1337.9002893789032,41.05242214686794,238.50192248013727,11.07492466818536,5751.632801238918,0.9540076899205491,0,No Failure
H,299.39003740030336,310.4807392439266,1666.9064857391622,36.17214832360042,142.15592625902724,11.090701843623265,6314.1392775669865,0.5686237050361089,0,No Failure
H,299.59373590735316,309.77065814103696,1617.5243387846401,43.10424142402372,242.46815133526286,10.176922233683797,7301.287480585318,0.9698726053410515,1,TWF
M,299.19281332602617,310.28385728982886,1495.396543426766,48.4802200806906,144.1781622561537,11.09104396380269,7591.8841648726,0.5767126490246148,0,No Failure
M,301.7133302397388,310.15300537317864,1513.5023151950218,35.95692822890266,36.24950390189749,8.439675133439835,5698.942705822111,0.14499801560758996,0,No Failure
L,300.3880420090116,310.16825910235457,1195.9428588111707,41.33527575132968,96.09415955625123,9.78021709334297,5176.782123071304,0.3843766382250049,0,No Failure
L,304.5135049443375,309.78290193767333,1319.0144612182642,39.88252879544434,198.07833148435805,5.269396993335818,5508.848925160377,0.7923133259374322,1,HDF
L,300.3214091025569,311.62235815876335,1358.2493569887092,39.75456302631744,105.4055669687644,11.300949056206434,5654.511741710443,0.42162226787505763,0,No Failure
M,298.8982850593427,309.86634026673755,1497.6745180217588,39.664361253331045,24.933461210404463,10.968055207394855,6220.804076065645,0.09973384484161785,0,No Failure
M,305.34135074972613,311.61932207632333,1486.428110227634,43.57154441885326,24.019040147019442,6.277971326597196,6782.2763540997785,0.09607616058807777,0,No Failure
H,300.8272527554287,311.0641169264002,1673.566077552299,36.509393294896924,59.266189014523825,10.2368641709715,6398.469414285955,0.2370647560580953,0,No Failure
M,301.9802495737856,310.35117014276176,1478.7686288037585,43.44336878287196,141.19294591385525,8.370920568976146,6727.478857774688,0.564771783655421,0,No Failure
M,301.184205966405,309.8867252467218,1463.342776200404,40.34567231458367,207.53874427491945,8.702519280316835,6182.607022810206,0.8301549770996778,1,TWF
M,301.2460220585955,310.9739566935459,1535.5129831886866,31.186386800716953,133.4281872092335,9.72793463495043,5014.725577158205,0.533712748836934,0,No Failure
M,301.07130810270496,310.112991767578,1531.279455778116,41.89919123648495,186.52009666819885,9.041683664873062,6718.753594005827,0.7460803866727954,0,No Failure
L,297.79583087044784,309.06786878488646,1320.0425451198687,40.569599450300004,161.39827588887974,11.272037914438613,5608.119596380368,0.6455931035555189,0,No Failure
M,300.73505809512284,309.034507809002,1497.939162909399,35.6412310112093,131.0247962857707,8.299449713879142,5590.819728751701,0.5240991851430827,0,No Failure
M,297.3502773922995,310.42248462193425,1525.3796906207112,40.802858043840594,53.70198182299879,13.072207229634728,6517.741953242105,0.21480792729199516,0,No Failure
M,299.6512743271749,309.0926211148335,1501.3210298019224,33.41867589949278,220.79213492216059,9.441346787658574,5254.016404952207,0.8831685396886424,1,TWF
H,298.5487650868734,310.4377689430275,1671.2083042748538,38.57648121902318,68.9288492867382,11.88900385615409,6751.2130538216215,0.2757153971469528,0,No Failure
M,300.7149403716974,311.0571845385511,1514.2670038118024,40.18487833457807,63.20498248885836,10.342244166853675,6372.263628983284,0.25281992995543345,0,No Failure
L,300.6682524946765,310.3039701778943,1334.0414891422597,31.571912813410158,64.44940612605862,9.63571768321782,4410.611944817447,0.2577976245042345,0,No Failure
M,300.9622917815304,309.2778651296712,1515.4777200804422,34.24307460935608,23.92136208948614,8.315573348140845,5434.391546310912,0.09568544835794457,0,No Failure
M,300.57459314549817,311.4099875116161,1471.0516912192616,34.990592203689125,124.66351022615734,10.835394366117953,5390.236796717035,0.4986540409046294,0,No Failure
L,298.7863493164272,310.5478752369947,1369.7137159039278,40.39586241525154,81.88257192737811,11.761525920567465,5794.224351548025,0.3275302877095124,0,No Failure
M,299.47799302129664,311.0177929872041,1497.7770703076499,42.20669542572084,130.48549526539023,11.539799965907434,6619.987143137058,0.5219419810615609,0,No Failure
H,301.84079232250895,308.2324416567907,1635.5711827233897,37.53598772131684,113.27884528481744,6.3916493342817375,6429.036870126921,0.45311538113926975,0,No Failure
H,302.1357133545888,310.83085287826276,1600.1305652214662,37.255345084494465,129.947951454171,8.695139523673959,6242.702365952947,0.519791805816684,0,No Failure
L,297.7064338027469,310.8421578363799,1356.5829630479595,40.69056055020573,74.41333797193242,13.135724033632982,5780.5431745641945,0.2976533518877297,0,No Failure
H,296.9381447349747,312.200288642298,1651.5412111062578,42.55574949592398,203.78452825652386,15.26214390732332,7359.973944955427,0.8151381130260954,1,TWF
M,298.5462212335906,308.53618141584894,1474.810906135327,36.49880631048065,133.54825022908886,9.989960182258358,5636.9426926456645,0.5341930009163555,0,No Failure
M,302.0904151640645,311.20611458919456,1452.0938453934361,49.14360161303747,52.10866723973631,9.11569942513006,7472.919162549988,0.20843466895894525,0,No Failure
M,302.4297680603661,311.64438028570123,1450.6657469810561,40.92195587541206,225.45092506271203,9.214612225335145,6216.591887824045,0.9018037002508481,1,TWF
H,298.1505762391977,308.48271102272105,1639.8370804176177,41.14917461322987,27.36377520841396,10.332134783523372,7066.2735998500275,0.10945510083365584,0,No Failure
M,300.6146187074727,310.47859110986974,1509.1949291826536,38.06954768568907,183.3586202254083,9.863972402397053,6016.6073813936655,0.7334344809016331,0,No Failure
M,303.6688626662802,310.6176208143407,1555.4991478290287,45.04415977007288,169.6121011926934,6.948758148060506,7337.310293965873,0.6784484047707735,0,No Failure
M,300.83062295448065,309.6729923373481,1498.6453546484845,42.72522197816387,18.21473064256099,8.842369382867446,6705.201254407999,0.07285892257024396,0,No Failure
M,302.8430065704662,309.5099055399337,1451.238418452646,31.311777649735134,225.3769038363624,6.666898969467525,4758.555174029916,0.9015076153454497,0,No Failure
L,301.9974531401662,310.66785391328784,1339.6540915876865,36.52094421379634,79.07810544544338,8.670400773121628,5123.4592942560585,0.31631242178177355,0,No Failure
H,298.1796025875442,309.88501824658937,1700.054595940758,39.76606895755624,185.22375390365045,11.705415659045173,7079.525459115656,0.7408950156146018,0,No Failure
M,299.62003715300585,309.7827506715819,1479.5161317449626,39.940244244461034,69.25039646271064,10.162713518576027,6188.124448365851,0.27700158585084256,0,No Failure
M,300.0695089565837,310.8124349008239,1533.5581073220267,43.135674556777346,131.42293578688654,10.742925944240199,6927.323163436091,0.5256917431475462,0,No Failure
L,300.2082667760427,311.75404305032686,1358.7862356517498,34.649240065216,243.08340345302125,11.545776274284151,4930.301415900137,0.9723336138120849,0,No Failure
M,301.83265790687716,310.537984272542,1519.4064466356258,39.60296259945827,152.6941024670451,8.70532636566486,6301.301477091924,0.6107764098681804,0,No Failure
L,300.8173695245508,310.1334844954145,1442.9427999102022,48.49633291929095,74.0806903651215,9.31611497086368,7328.019795101425,0.296322761460486,0,No Failure
L,294.12759811244376,309.4836025153392,1258.1368046315863,40.14530201148971,114.59428660193576,15.35600440289545,5289.214921895577,0.4583771464077431,0,No Failure
M,297.37431945381456,308.98939995934893,1526.8951254902472,36.528522848961316,169.0102877703724,11.615080505534365,5840.767744511061,0.6760411510814897,0,No Failure
M,295.6252381700479,311.10957824150097,1497.1589664635605,33.3289410229064,111.2972238790144,15.484340071453062,5225.382042366959,0.44518889551605756,0,No Failure
M,300.3507304813107,309.8465501488731,1471.524583999391,37.56548937280735,227.68714059134263,9.495819667562444,5788.755289673525,0.9107485623653705,1,TWF
L,300.4809752989355,311.15070327466674,1344.9682681538447,34.60625848986897,216.86518409912247,10.669727975731234,4874.109745319993,0.8674607363964899,0,No Failure
M,300.56644991722146,309.67044812200453,1550.7291282945464,38.026999614658806,36.70254424013089,9.103998204783068,6175.279554470402,0.14681017696052356,0,No Failure
L,298.0821434645708,309.350711338639,1416.7472989877826,42.71091819138806,196.23522351584853,11.268567874068196,6336.652908731697,0.7849408940633942,0,No Failure
H,301.34828801023997,310.9207988888275,1569.971421552348,42.184795118243436,235.60372798969274,9.572510878587536,6935.476573232885,0.9424149119587709,1,TWF
M,301.43252499293703,309.9234640607316,1476.904808819525,37.59992375288889,79.22705609374742,8.490939067794557,5815.245940327202,0.31690822437498967,0,No Failure
